File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
wireshark-2.2.17/dumpcap.c,541,9,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"        vfprintf(stderr, fmt, ap);",381056f19c08f4331c17c78750842a683ae04a2ee42516551c66ce2e05d9807e
wireshark-2.2.17/dumpcap.c,560,9,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"        vfprintf(stderr, fmt, ap);",381056f19c08f4331c17c78750842a683ae04a2ee42516551c66ce2e05d9807e
wireshark-2.2.17/echld/child.c,87,2,4,format,vsnprintf,"If format strings can be influenced by an attacker, they can be exploited, and note that sprintf variations do not always \0-terminate (CWE-134)",Use a constant for the format specification,,CWE-134,"	vsnprintf(str,DBG_BUF_LEN,fmt,ap);",d0b21de7dbafa7123c84e4bef0863ddd2ede87b7bda074dcd214d1bb26c17c13
wireshark-2.2.17/epan/addr_resolv.c,2011,9,4,buffer,sscanf,"The scanf() family's %s operation, without a limit specification, permits buffer overflows (CWE-120, CWE-20)","Specify a limit to %s, or use a different input function","If the scanf format is influenceable by an attacker, it's exploitable.","CWE-120, CWE-20","    if (sscanf(cp, ""%"" G_GUINT16_FORMAT, &id) == 1) {",acc6576787e74e57442de400538de1cc555fd90a44f53ed3da9ae53ca0b83683
wireshark-2.2.17/epan/dfilter/semcheck.c,45,2,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,	printf x; \,cccfd200c16704b58ec3c09dfbac323ff88747a41348c882c338e7863e1b0d6e
wireshark-2.2.17/epan/diam_dict.c,3410,17,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"	if (debugging) vfprintf(stderr, fmt, ap);",942c4caae03cca72f49f78ee892e9fe8a8283cfd69231cd6c1f7a6f2728515c7
wireshark-2.2.17/epan/dissectors/asn1/camel/packet-camel-template.c,328,3,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"  vfprintf(stderr, fmt, ap);",381056f19c08f4331c17c78750842a683ae04a2ee42516551c66ce2e05d9807e
wireshark-2.2.17/epan/dissectors/asn1/ldap/packet-ldap-template.c,1698,76,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"ldap_specific_rights(tvbuff_t *tvb, gint offset, proto_tree *tree, guint32 access)",b6cb81cb26407afb1843de3561c61dcdcae085f17f282931e52be89c8a139d60
wireshark-2.2.17/epan/dissectors/asn1/ldap/packet-ldap-template.c,1713,73,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"  proto_tree_add_bitmask_list_value(tree, tvb, offset, 4, access_flags, access);",8349420e1fc6a276fd3fea2744d9c102bf7ca9bf9b359fdd6eb64e71b41cbfb2
wireshark-2.2.17/epan/dissectors/asn1/snmp/packet-snmp-template.c,47,21,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,#define D(args) do {printf args; fflush(stdout); } while(0),154b9948bec589c7a3f70dd8aa743997584dc05bf0e2507eab9ef14b67569535
wireshark-2.2.17/epan/dissectors/asn1/tcap/packet-tcap-template.c,176,3,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"  vfprintf(stderr, fmt, ap);",381056f19c08f4331c17c78750842a683ae04a2ee42516551c66ce2e05d9807e
wireshark-2.2.17/epan/dissectors/dcerpc/idl2wrs.c,117,2,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"	vfprintf (stderr, format, args);",7598b9622bd5c7f898c540d0b39d18a3af7d081811ece6b6e82a4223e97bac61
wireshark-2.2.17/epan/dissectors/dcerpc/idl2wrs.c,122,3,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"		vfprintf (fh, format, args);",9a40b886b7ab23bfcb2f81cf0ce2b144cc17d66894ca176987acfc9e72a5fd45
wireshark-2.2.17/epan/dissectors/packet-afp.c,2141,21,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,	static const int * access[] = {,c9803a950fd741d6ffa45c873cb6da013237b26502401b2c88a870601879c14a
wireshark-2.2.17/epan/dissectors/packet-afp.c,2157,27,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"					ett_afp_access_mode, access, ENC_BIG_ENDIAN);",e9003ea9be64a7a4673249a900fe80b70f5fd47a30e3492e75ce8e284c7b5cbd
wireshark-2.2.17/epan/dissectors/packet-camel.c,1301,3,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"  vfprintf(stderr, fmt, ap);",381056f19c08f4331c17c78750842a683ae04a2ee42516551c66ce2e05d9807e
wireshark-2.2.17/epan/dissectors/packet-dcerpc-lsa.c,1318,85,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"lsarpc_policy_specific_rights(tvbuff_t *tvb, gint offset, proto_tree *tree, guint32 access)",cf0cc23153d662f046af6629291f516da184c9f898209ad1088a178649acdae7
wireshark-2.2.17/epan/dissectors/packet-dcerpc-lsa.c,1336,72,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	proto_tree_add_bitmask_list_value(tree, tvb, offset, 4, access_flags, access);",8349420e1fc6a276fd3fea2744d9c102bf7ca9bf9b359fdd6eb64e71b41cbfb2
wireshark-2.2.17/epan/dissectors/packet-dcerpc-lsa.c,1339,86,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"lsarpc_account_specific_rights(tvbuff_t *tvb, gint offset, proto_tree *tree, guint32 access)",92d79c66e73a9dc1e15b2a16c1e4347a35dc07d07ea8fc4793e598f5edc64088
wireshark-2.2.17/epan/dissectors/packet-dcerpc-lsa.c,1348,72,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	proto_tree_add_bitmask_list_value(tree, tvb, offset, 4, access_flags, access);",8349420e1fc6a276fd3fea2744d9c102bf7ca9bf9b359fdd6eb64e71b41cbfb2
wireshark-2.2.17/epan/dissectors/packet-dcerpc-lsa.c,1351,85,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"lsarpc_secret_specific_rights(tvbuff_t *tvb, gint offset, proto_tree *tree, guint32 access)",8c1f46d2e10d5c773bdfdb497a9cb00ea802168c9dce41ea4383db0a5ebb2d18
wireshark-2.2.17/epan/dissectors/packet-dcerpc-lsa.c,1358,72,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	proto_tree_add_bitmask_list_value(tree, tvb, offset, 4, access_flags, access);",8349420e1fc6a276fd3fea2744d9c102bf7ca9bf9b359fdd6eb64e71b41cbfb2
wireshark-2.2.17/epan/dissectors/packet-dcerpc-lsa.c,1361,85,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"lsarpc_domain_specific_rights(tvbuff_t *tvb, gint offset, proto_tree *tree, guint32 access)",9c3ba4f05b7f64b3c3e6261afd15acd8fc3d370dc42758934e159f9e9cdc548d
wireshark-2.2.17/epan/dissectors/packet-dcerpc-lsa.c,1373,72,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	proto_tree_add_bitmask_list_value(tree, tvb, offset, 4, access_flags, access);",8349420e1fc6a276fd3fea2744d9c102bf7ca9bf9b359fdd6eb64e71b41cbfb2
wireshark-2.2.17/epan/dissectors/packet-dcerpc-netlogon.c,53,26,4,format,fprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"#define debugprintf(...) fprintf(stderr,__VA_ARGS__)",c0c43be001f27ba769816ef737467f4da3b6d65612f701a89f6b39e75dc397c2
wireshark-2.2.17/epan/dissectors/packet-dcerpc-samr.c,1988,84,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"samr_connect_specific_rights(tvbuff_t *tvb, gint offset, proto_tree *tree, guint32 access)",6708f02d120a9d1a5b23c07d350ece366fd2fda35bf351e5919d56b686da3027
wireshark-2.2.17/epan/dissectors/packet-dcerpc-samr.c,1999,72,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	proto_tree_add_bitmask_list_value(tree, tvb, offset, 4, access_flags, access);",8349420e1fc6a276fd3fea2744d9c102bf7ca9bf9b359fdd6eb64e71b41cbfb2
wireshark-2.2.17/epan/dissectors/packet-dcerpc-samr.c,2016,82,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"samr_alias_specific_rights(tvbuff_t *tvb, gint offset, proto_tree *tree, guint32 access)",ef5f2612370a528a386b8c78a63ae2cb4738578390698b30dea30893df52940a
wireshark-2.2.17/epan/dissectors/packet-dcerpc-samr.c,2026,72,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	proto_tree_add_bitmask_list_value(tree, tvb, offset, 4, access_flags, access);",8349420e1fc6a276fd3fea2744d9c102bf7ca9bf9b359fdd6eb64e71b41cbfb2
wireshark-2.2.17/epan/dissectors/packet-dcerpc-samr.c,2043,82,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"samr_group_specific_rights(tvbuff_t *tvb, gint offset, proto_tree *tree, guint32 access)",f9a0b8d1a215d645084c26594778c2da3dd0ed0bc1dbea83c24010085bc69cc6
wireshark-2.2.17/epan/dissectors/packet-dcerpc-samr.c,2053,72,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	proto_tree_add_bitmask_list_value(tree, tvb, offset, 4, access_flags, access);",8349420e1fc6a276fd3fea2744d9c102bf7ca9bf9b359fdd6eb64e71b41cbfb2
wireshark-2.2.17/epan/dissectors/packet-dcerpc-samr.c,2070,83,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"samr_domain_specific_rights(tvbuff_t *tvb, gint offset, proto_tree *tree, guint32 access)",d060b4dbefe5858c621db39ac98baa8ea9e88e8403efb9d92c033d6e238e8a80
wireshark-2.2.17/epan/dissectors/packet-dcerpc-samr.c,2086,72,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	proto_tree_add_bitmask_list_value(tree, tvb, offset, 4, access_flags, access);",8349420e1fc6a276fd3fea2744d9c102bf7ca9bf9b359fdd6eb64e71b41cbfb2
wireshark-2.2.17/epan/dissectors/packet-dcerpc-samr.c,2103,81,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"samr_user_specific_rights(tvbuff_t *tvb, gint offset, proto_tree *tree, guint32 access)",0fe9ca920440c58282134550fa976a8f0e68479f1c55d5153a0869b5eeb7a5b5
wireshark-2.2.17/epan/dissectors/packet-dcerpc-samr.c,2119,72,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	proto_tree_add_bitmask_list_value(tree, tvb, offset, 4, access_flags, access);",8349420e1fc6a276fd3fea2744d9c102bf7ca9bf9b359fdd6eb64e71b41cbfb2
wireshark-2.2.17/epan/dissectors/packet-dcerpc-spoolss.c,376,13,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,				guint32 access),cc0db921e462a033043de29bdb0861e0261006451bfad3737b662bd66dde9f47
wireshark-2.2.17/epan/dissectors/packet-dcerpc-spoolss.c,379,48,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"		tree, hf_printer_access_use, tvb, offset, 4, access);",59c517dc7eaca61631dabb985e5d16e8bcc1a5558333e9a53a9761d0ebd08141
wireshark-2.2.17/epan/dissectors/packet-dcerpc-spoolss.c,382,50,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"		tree, hf_printer_access_admin, tvb, offset, 4, access);",535dae0cdd521efef830d01af45e2679e9eda2be69f0882df8da7a9db511403d
wireshark-2.2.17/epan/dissectors/packet-dcerpc-spoolss.c,394,35,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"				    proto_tree *tree, guint32 access)",c81deb9b11f746f4fe40ba7a06b7ed8690095557c4ac27efef17f508c04e76ba
wireshark-2.2.17/epan/dissectors/packet-dcerpc-spoolss.c,397,48,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"		tree, hf_server_access_enum, tvb, offset, 4, access);",9bd645cd60630d786107044d59827d846b09d19874f2535bb94fbd277e57fdd5
wireshark-2.2.17/epan/dissectors/packet-dcerpc-spoolss.c,400,49,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"		tree, hf_server_access_admin, tvb, offset, 4, access);",ae6d3a70cb56de2cbb2c0f119bbe49300c25953a612f3d63dabff7b181f354cc
wireshark-2.2.17/epan/dissectors/packet-dcerpc-spoolss.c,412,34,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"			    proto_tree *tree, guint32 access)",c81deb9b11f746f4fe40ba7a06b7ed8690095557c4ac27efef17f508c04e76ba
wireshark-2.2.17/epan/dissectors/packet-dcerpc-spoolss.c,415,46,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"		tree, hf_job_access_admin, tvb, offset, 4, access);",909748156369456fb594f7155703f89a08dd74b0f2e1008a6fe88de1d3f6881c
wireshark-2.2.17/epan/dissectors/packet-dcerpc-svcctl.c,219,15,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,		    guint32 access),cc0db921e462a033043de29bdb0861e0261006451bfad3737b662bd66dde9f47
wireshark-2.2.17/epan/dissectors/packet-dcerpc-svcctl.c,221,88,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	proto_tree_add_boolean(tree, hf_svcctl_scm_rights_modify_boot_config, tvb, offset, 4, access);",f6452e603e66e7b925c49905455a171c841b96430b286039a365c94be6e2d04f
wireshark-2.2.17/epan/dissectors/packet-dcerpc-svcctl.c,222,87,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	proto_tree_add_boolean(tree, hf_svcctl_scm_rights_query_lock_status, tvb, offset, 4, access);",59b7920fbd1f948e30b896a38c523b86c535b4a8f2a8ed27c9ff30b317a64b2a
wireshark-2.2.17/epan/dissectors/packet-dcerpc-svcctl.c,223,74,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	proto_tree_add_boolean(tree, hf_svcctl_scm_rights_lock, tvb, offset, 4, access);",47db0d3d75cfaedbb2331a808ffc9da084b7a9fcc4217a323514383430b9a933
wireshark-2.2.17/epan/dissectors/packet-dcerpc-svcctl.c,224,87,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	proto_tree_add_boolean(tree, hf_svcctl_scm_rights_enumerate_service, tvb, offset, 4, access);",c891b95b3a8de3641c545af7eeed603adef10e6f92d804b8c49e55fd6d9c4314
wireshark-2.2.17/epan/dissectors/packet-dcerpc-svcctl.c,225,84,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	proto_tree_add_boolean(tree, hf_svcctl_scm_rights_create_service, tvb, offset, 4, access);",fe683442a1d3b798ade890311e2720bfa4ab58581dd2a46f0aec8e1ee1c65721
wireshark-2.2.17/epan/dissectors/packet-dcerpc-svcctl.c,226,77,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	proto_tree_add_boolean(tree, hf_svcctl_scm_rights_connect, tvb, offset, 4, access);",8474a9d19f14851c00778c4ec1e5599329ae0b376e9112b55b2872a0e62b966d
wireshark-2.2.17/epan/dissectors/packet-dcerpc-winreg.c,567,78,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"winreg_specific_rights(tvbuff_t *tvb, gint offset, proto_tree *tree, guint32 access)",cbe7eee90743433dcc42eda7f65b0a51d944837f243aa2f3a4c28c53900d6144
wireshark-2.2.17/epan/dissectors/packet-dcerpc-winreg.c,580,72,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"	proto_tree_add_bitmask_list_value(tree, tvb, offset, 4, access_flags, access);",8349420e1fc6a276fd3fea2744d9c102bf7ca9bf9b359fdd6eb64e71b41cbfb2
wireshark-2.2.17/epan/dissectors/packet-icep.c,51,41,4,format,fprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"                                        fprintf(stdout, \",8d31f0de84c55d411e3022e0cfb37a97024728cf3f7d3fed1106f6cf7bea4b9e
wireshark-2.2.17/epan/dissectors/packet-icep.c,57,41,4,format,fprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"                                        fprintf(stdout, __VA_ARGS__); \",2c462be226981aba9a2b0e04f63f0dfc70ab381de2aa206b140fb7d9c129b75d
